"jen conclus que les realistes de talent devraient sappeler plutot des illusionnistes","C1"
"vous ouvrites la boite a musique et decouvrites un bijou serti de pierres precieuses multicolors","C1"
"si nous avions eu suffisament dargent nous aurions pris lavion pour nous rendre a notre conference sur les enjeux ecologiques du siecle et ainsi participer activement au debat","B2"
"je ne veux pas","A1"
"la journee est longue pour david qui attend le samedi toute la semaine","A2"
"nous souhaitons favoriser davantage la creation et louverture a dautres publics explique nathalie perringilbert","C1"
"je me rejouis de te revoir pendant les vacances","A2"
"de fait les relations de lindividu au groupe du prive au collectif demeurent complexes dans lhexagone","B2"
"il etait une fois une petite fille de village","A2"
"laddition silvousplait ","A1"
"ils doivent egalement presenter le cas echeant les documents justifiant de lobjet et des conditions de leur sejour","C1"
"un petit garcon on essaye de leur parler","A2"
"le couple a bien fait devacuer","A2"
"lorsquelle eut revu son premier amoureux son coeur battit follement","C2"
"de fait en scindant son enseignement superieur en deux systemes concurrents la france a cree une hierarchie dans toutes les tetes la grande ecole est synonyme de reussite luniversite de rebut","C2"
"on le trouvera ridicule et ce sera une catastrophe","B1"
"questce que vous avez comme tartes ","A1"
"on partait de bonne heure pour ne pas etre coinces dans les embouteillages","A2"
"la fao organisation pour lalimentation et lagriculture estime que 95 des personnes victimes de sousalimentation chronique vivent dans les pays en voie de developpement","C1"
"on vient dacheter une residence secondaire au pays basque qui sera notre point de ralliement familial","C1"
"lechange cestadire linteraction verbale se presente comme une coconstruction constitutive de la dynamique du groupe cest en tenant compte des interlocuteurs et de la facon dont ils se positionnent les uns visavis des autres selon les objets et les enjeux des interactions que lon envisage danalyser tant la variation des usages en presence que lheterogeneite constitutive du dire dans cet espace","C2"
"mon mari a enfin trouve une place darchitecte et travaille sur un important projet dimmeuble avec son equipe","B1"
"cest somptueux","A2"
"bonne chance ","A1"
"jouvrais la porte et le chien courait a lexterieur","A2"
"mais quils pretendent etre les seuls acteurs legitimes pour definir et normaliser le commerce equitable cest nier les autres pratiques et refuser le debat avec tous les acteurs de la societe civile ce qui est inadmissible","C1"
"non je ne parle pas francais","A1"
"il est tombe malade lannee precedant son mariage","B2"
"les maires ont ainsi voulu montrer quils les avaient a loeil","B1"
"il allait devoir passer lhiver ici dans la foret en attendant detre guerit","B1"
"il est tres fache parce quelle ne lui a pas repondu au telephone","A1"
"celuici ancien soldat devinant dabord le plan de campagne de son interlocuteur parla des protections quavait son maitre ajoutant que certes on ne lui chiperait pas ses beaux chevaux","C1"
"je ne te crois pas","A1"
"le journal a ete emporte par un coup de vent","B1"
"les optimistes soulignent quil ne represente encore quune part infinitesimale des echanges internationaux mais que le concept est porteur","C1"
"sans y penser jai fait des erreurs ","B1"
"quand tu sors de lascenseur tourne a droite et encore a droite","A2"
"et il regardait tous ces hommes attables et buvant tous ces hommes qui pouvaient se desalterer tant quil leur plaisait","B2"
"elle a prepare les photocopies pour les participants a la reunion de lapresmidi","B1"
"ainsi madame qui est irlandaise et vit a lieu temoigne en france si je parle anglais a mon fils il me repond plutot en francais","B1"
"capacites intellectuelles ou problemes dorientation ","B2"
"a affronter ce monde et lameliorer","A2"
"deux guerres mondiales en 1914 et 1939 convainquirent cependant de nombreux europeens que le concert europeen avait echoue et ne parvenait plus a gerer les affaires du continent","C2"
"il y a des cours de portugais","A1"
"les specialistes de la violence chez les adolescents rappellent quil est dangereux de les considerer comme une armee menacante","B1"
"malheureusement il ne sagit que de moyenne","B1"
"le paysage devient tout blanc a cause de la neige et de la glace","A1"
"lapresmidi jai encore beaucoup de choses a faire","A2"
"de fait la nature peut etre par lhomme changee tout a fait transformee ebranlee jusquen ses fondements et cest pourquoi il sied de rehabiliter le mot de magie en lui redonnant le sens honorable quil avait autrefois et en designant par la une science justement ambitieuse qui de la connaissance des formes cachees deduit des operations etonnantes","C2"
"le bleu est tres present dans la nature cest la couleur du ciel et de la mer","A1"
"elle fais ses devoirs puis prepare le diner et finalement elle regarde un film avant daller se coucher","A2"
"pas de fete avec vous ce soir","A1"
"je narrive plus a dormir depuis quelques jours a cause de mes voisins et leurs travaux","A2"
"cetait une chetive creature une masse de chair ridee avec des paupieres entrecloses des traits informes et a peine ebauches","C2"
"jaime les pommes de terre","A1"
"elle a juste miaule craintivement et sest recroquevillee sur sa branche ou elle se trouve","B2"
"mesdames messieurs votre attention sil vous plait","A2"
"en cinquante ans les progres accomplis par les techniques de linformation ont entraine une amplification extraordinaire des flux dinformations","C1"
"je regarde un film en allemand","A1"
"les vacances sont les moments preferes de pierre car il a pour habitude daller chez ses grandsparents qui vivent dans une ferme de la campagne normande","A1"
"figurezvous un turc allant la nuit chez paul niquet","B2"
"la comtesse setait passionnee pour le caractere primitif et pour lastrologie de labbe blanes","C1"
"pour dissuader ses lyceens de faire les beauxarts lecole du cirque ou un diplome darts du spectacle un proviseur avait coutume de leur raconter cette histoire javais deux copains","C1"
"perrette retenant sa respiration tellement etait forte lodeur nauseabonde dhuile de vidange dans la chambregarage","C1"
"neanmoins lintroduction de la notion de genre dans la sante entraine une meilleure comprehension des processus biologiques et sociaux intriques qui influencent les trajectoires de sante des hommes et des femmes","C1"
"pour conjurer les deux mois de vacances ils achetent donc leur potion en librairie pour un investissement moyen de 7 euros","C2"
"le courant dair ainsi cree permet a la sueur qui absorbe la chaleur du corps de sevaporer et ainsi de le refroidir","B1"
"la pelle les pincettes et le bec du soufflet tous de proportion colossale brillaient comme de lacier poli tandis que le long des murs setendait une abondante batterie de cuisine ou miroitait inegalement la flamme claire du foyer jointe aux premieres lueurs du soleil arrivant par les carreaux","C2"
"mais les chiens et les chats ne saiment pas beaucoup ","A1"
"il soffre les meilleurs guides gravit les montagnes sepanouit","C1"
"les preadolescents et adolescents semblent particulierement sensibles","B2"
"les cordes vocales ce sont des muscles hein et donc jai un entrainement quotidien parce quon doit etre raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans","B2"
"elle trouvait ca drole finissait par rire et sanimant commencait a trottiner derriere lui avec de legers cris joyeux et craintifs quand elle 143 avait cru le saisir","C2"
"il est en train de ranger ses affaires","A2"
"tout comme la revolution industrielle a vu naitre le capitalisme je suis persuade que la robolution va profondement modifier notre systeme economique","B2"
"on a ainsi constate chez les femmes urbaines de haut niveau socioeconomique au bresil 28 de reduction de la surcharge ponderale de 1989 a 1997","C1"
"cette reponse me bouleversa","C2"
"les dames rient je pense quil y aurait de la bagarre hein","A2"
"tu ne merites pas den manger dit lautre","A2"
"jeune retraite de leducation nationale roger rougier a sa reponse","C1"
"tout se passe bien en france ","B1"
"non elle est fleuriste","A1"
"sans enfants a cinquanteneuf ans guido avait de son propre coeur prepare pour son enfant a venir un coeur modele sur sa propre preoccupation lhommage sans remords a la noblesse la genuflexion que fait par contraction musculaire le corps pourchasse en saffalant devant ce qui est imminent et inaccessible comme devant une grande chaleur","C2"
"le plat plein ploie sous le poids ou ne ploie point ","C2"
"et vous lentendez ce violon qui joue du klezmer la musique traditionnelle des juifs itinerants ","B2"
"un principe qui concerne deja de nombreux produits tels que les emballages les textiles et les pneus","B2"
"non bien sur que non","A2"
"jai une soeur","A1"
"et jadresse un defi collectif au parterre ","B2"
"en etant connecte en permanence a ses amis et en pouvant se raccrocher a des environnements en ligne familiers comme sa page facebook son compte twitter ou sa story snapchat la personne eloignee de son environnement familier ne se sentiraitelle pas alors davantage en securite affective comme dans son foyer ou elle a ses reperes et habitudes rassurants ","C2"
"la blanquette est bonne","A2"
"lempereur etait a paris","B1"
"je mappelle laurent et jhabite a paris avec mes parents ma soeur ainee et mon frere","A2"
"puis il y eut une pause lugubre suivie dun vaste soupir dagonie ou lon eut dit que lame de la grosse cloche sexhalait","C2"
"la regle du frein a lendettement devrait traiter de maniere symetrique les depassements de depenses et les economies realisees","C1"
"la spirale vicieuse cette mecanique qui entraine vers le bas nest pas dans le discours des milieux populaires liee a une conjoncture negative","B2"
"ils ne se parlent plus depuis quils se sont disputes","B1"
"pour yak rivais le langage fait certes travailler le cerveau mais aussi loeil et loreille","B2"
"en brisant le fatum des itineraires sociaux en augmentant le temps de la formation en accroissant lautonomie des individus les societes modernes ont invente la jeunesse et celleci ne cesse de sallonger jusqua 25 ans et audela","B2"
"je ne me couche pas trop tard vers minuit","A1"
"nous allons essayer a nouveau ndlr dentrer en contact avec lui mais les chances de retablir la liaison sont tres tres faibles a declare a lafp stephan ulamec responsable de latterrisseur depuis lagence spatiale europeenne esa a darmstadt allemagne","B2"
"ajoutons pour parfaire ce tableau que ces seniors ont recu de la science la perspective dun quart de siecle de longevite supplementaire traverse en relative bonne sante","B2"
"une fois ces declencheurs identifies il faut alors elaborer des strategies pour les eviter ou y faire face","C2"
"elles se reveillerent tres tot hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement accuses descroquerie","C1"
"apres la transfusion le sang provenant dun don de sang complet ou dun don par apherese est congele a une temperature de moins 30 degres celsius et est mis en quarantaine","C2"
"or peuton se contenter de cette experience immediate ou pour reprendre la formulation de bergson de cette donnee immediate de la conscience","C2"
"la compagnie qui le gere est a majorite anglaise","B1"
"je profite aussi du petitdejeuner pour lire les infos en ligne","A1"
"toutefois ce systeme repond a des criteres precis et exigeants difficilement compatibles avec le developpement a grande echelle auquel il est appele","C1"
"oui la raison a pu saccommoder de la theologie paienne","C1"
"confronte avec rien de pire quun general en cuir crissant et ces mouvements legerement percutants qui sont communs aux personnages militaires lesquels semblent aspirer lair au dedans sentent la poudre a canon et la chair de cheval et bien que lethargiques ont lair prets a participer a une guerre encore indeterminee type dhommes pour lequel hedwige setait senti beaucoup dinclination guido avait ete secoue dun tremblement invisible","C2"
"cette action avait pour objectif des lorigine daider les professeurs a enseigner la science et la technologie en mettant en oeuvre une pedagogie privilegiant lexperimentation la discussion une pratique active et collective","C2"
"elle portait une robe marron fonce qui moulait sa taille ses hanches sa gorge ses bras dune facon provocante et coquette et duroy eprouvait un etonnement confus presque une gene dont il ne saisissait pas bien la cause du desaccord de cette elegance soignee et raffinee avec linsouci visible pour le logis quelle habitait","C2"
"les papyboomers sont individualistes ce sont dailleurs eux qui ont mis en vogue le concept","B2"
"une politique de securite est un outil de gouvernance qui permet de traiter la securite comme un processus de gestion continu en fonction dobjectifs strategiques clairement definis","C1"
"tout le monde na pas largent pour se payer une machine a laver","B1"
"lettres de motivation damour ou de rupture relecture de memoires detudiant textes dhommage a lire et a distribuer pendant des obseques situations administratives a demeler avec la banque les impots ou la copropriete lecrivain public doit pouvoir repondre a toutes les demandes","C1"
"et donc je te remercie pour tout ton boulot","A2"
"elle se rendit compte quelle travaillait dans la penombre et alluma la lampe posee sur le bureau","B2"
"au premier etage il y a trois chambres","B1"
"paul a le numero de telephone de marie","A1"
"ils font a manger et ils nettoient toujours la cuisine juste apres","A2"
"elles font des cracracracracraaa et moi jen fais autant on samuse ","A2"
"en 2001 rosalie a explique a lonu aupres du groupe de travail sur les peuples autochtones en quoi la survie des bisons sauvages est essentielle et symbolique pour les indiens des plaines","C1"
"si tas trouve le video le fun pense a aimer notre chaine youtube et notre page facebook","C1"
"par crainte des represailles les contestataires ont ete moins nombreux mardi dans les rues","B2"
"ce recit fascine toujours notre sciencefiction blade runner de ridley scott 1982 ou her de spike jonze 2013 en temoignent","B2"
"mon energie mon temps mon argent","A2"
"questce que tu penses de cette peinture ","A1"
"en france cest lenseignement catholique qui le premier a ose briser le tabou en rediscutant des vices et vertus de la mixite depuis ses assises de decembre 2000","C1"
"si nous sommes bloques dans lascenseur qui sest arrete brusquement nous appellerons du secours des que la communication sera etablie","B2"
"il vient de la racine slave robota qui signifie travail de force","C2"
"il a donc rejete tout changement de mode de scrutin qui introduirait des mecanismes partisans et abstraits dans ces collectivites ou lappartenance politique des elus est fort peu prise en compte","C1"
"mais les chocs petroliers plongent la france dans la crise","C1"
"ce texte invite les etats a prendre toutes les mesures possibles dans la pratique pour veiller a ce que les membres de leurs forces armees qui nont pas atteint lage de 18 ans ne participent pas directement aux hostilites art","B1"
"vous etes biologiste militante passionnee de cette pedagogie vous allez nous expliquer pourquoi le sujet vous passionne","C1"
"souvent elle etait reveuse et taciturne quelquefois elle parlait avec impetuosite","C2"
"la dame ne vient pas","A1"
"apres cette crise qui se renouvelle toutes les nuits je dors enfin avec calme jusqua laurore","B2"
"elle raconte leur quotidien a travers les enfants quelle a aussi aides a faire leurs devoirs","A2"
"on peut voir aussi le fleuve qui traverse la capitale","B1"
"bruno bonnell le vieil adage on narrete pas le progres na jamais ete aussi vivace dautres pays sequipent en robotique pour atteindre des taux de productivite superieurs aux notres","C1"
"or la plupart du temps la jeunesse est heureuse ni aussi tragique ni aussi banale que ne le dessinent les cliches","B2"
"de hauts sapins noirs interdisaient a la lumiere du soleil de penetrer dans le sousbois ou serpentait un obscur sentier borde de silhouettes menacantes pretes a nous bondir dessus","C2"
"il sarreta tristement a la porte dun cabaret","B1"
"ouais ","A1"
"et des trous senfoncerent dans ces alluvions de lespace des trous infundibuliformes roux par lesquels filtra une lumiere de lanterne sourde","C2"
"le travail permet en effet a lhomme de se liberer daspects contraignant lies a lexistence humaine","C2"
"je ne savais pas que bien plus tristement que les petits ecarts de regime de son mari mon manque de volonte ma sante delicate lincertitude quils projetaient sur mon avenir preoccupaient ma grandmere au cours de ces deambulations incessantes de lapresmidi et du soir ou on voyait passer et repasser obliquement leve vers le ciel son beau visage aux joues brunes et sillonnees devenues au retour de lage presque mauves comme les labours a lautomne barrees si elle sortait par une voilette a demi relevee et sur lesquelles amene la par le froid ou quelque triste pensee etait toujours en train de secher un pleur involontaire","C2"
"les impots sur lenergie comprennent essentiellement les impots sur les carburants la taxe co2 sur les combustibles et le supplement sur les couts de transport delectricite","C1"
"jy suis alle hier en scooter","A2"
"tu etais ma meilleure amie et tu avais toujours plein de bonnes idees pour samuser","A2"
"oui comme entree ","A1"
"il a demande la raison de cette decision","A2"
"sil fait beau lapresmidi vous pouvez aller au jardin du luxembourg","A1"
"pourtant dans les annees 1890 les garcons coiffeurs et les employes des grands magasins manifestent avec le soutien de la cgt pour obtenir une demijournee de repos hebdomadaire","C2"
"de la meme facon le gouvernement de la republique du congo rdc sest engage en mai 2002 a demobiliser des milliers denfants servant dans son armee","B1"
"personne netait interesse par les discours du depute","B1"
"enseigner a une enfant quil peut reussir","A2"
"vous ne passerez pas ","A2"
"il avait emprunte le couloir exigu qui menait aux dortoirs des filles","C2"
"de quelles huees gouailleuses de quelles curiosites grossieres neutil pas ete lobjet et la victime","B2"
"cette periode marque larrivee de noel et des fetes de fin dannee","A1"
"bien sur que tu vas y aller","A1"
"il a trouve un copain","A1"
"en france le debut des vacances est souligne par les soldes dete","B1"
"elle se retrouvait dans les lectures de sa jeunesse en plein walter scott","C1"
"dans cette lettre au pere noel ils listent meticuleusement tous les cadeaux quils souhaiteraient avoir au pied du sapin","B2"
"il avait naturellement concu le desir de repeter ces prouesses et des quil eut seize ans il commenca de sexercer","B2"
"la deuxieme jambe de notre projet axe sur le proteger est mise en place depuis 2017 notamment avec nos mesures en matiere deducation comme le dedoublement des classes","C1"
"jetais trop epuise il metait impossible de continuer ","B1"
"il eut une consolation","C1"
"dans cette zone les densites annuelles de campagnol terrestre connues a lechelle des communes ont ete attribuees aux taches de prairie en utilisant une ponderation par les surfaces relatives pour les taches chevauchant plusieurs municipalites au terme de cette operation chaque tache de prairie a ete caracterisee par une densite annuelle de campagnol terrestre","C1"
"si les enfants ecrivent une lettre au pere noel estce quil repondra ","B1"
"ii y avait lu que jetais un honnete homme un travailleur regulier infatigable fidele a la maison qui lemployait aime de tous et compatissant aux miseres dautrui","C2"
"apres son enfance a vinci leonard est eleve aupres du celebre peintre et sculpteur florentin andrea del verrocchio","B2"
"jai ete me plaindre a la mairie mais ca na servi a rien ","B1"
"la didascalie offre un eclairage totalement nouveau de loeuvre","C2"
"peuton evoquer des sujets serieux avec un accent du sud de la france ","B1"
"je voudrais la cle sil vous plait","A1"
"lucie entama dun air brave sa cavatine en sol majeur elle se plaignait damour elle demandait des ailes","C2"
"la science en fait partie","B1"
"affirmant cela jentends deja les ayatollahs du coq au vin les sermonneurs de la sauce bearnaise les adeptes de la sole meuniere se dresser tel un seul homme brandissant leur gault et millau et leur michelin","C1"
"tu peux assister a des cours de danse de hockey et de gym","A1"
"il faut inciter la population a refuser les pailles en plastique","B2"
"questce quils font ","A1"
"si vous me dites ou vous avez passe lhiver je vous donnerai une grande somme dargent","A2"
"un automobiliste a ete arrete pour avoir brule un feu rouge","B1"
"quel type de logement cherchezvous un appartement une maison","B1"
"lepidemie de coronavirus nous contraint a eprouver lincertain de nos existences comme une degradation provisoire","C2"
"vous pleuriez beaucoup pourquoi ","A2"
"je te conseille vraiment la brasserie du metro qui est mon restaurant prefere tu ne le regretteras pas si tu y vas","B1"
"la dame du premier etage sans doute la meme qui ma parle au telephone me dit que monsieur lindon mattend dans son bureau","B1"
"en quittant chaque etape mes enfants dessinaient le lieu ou une personne quils y avaient rencontree","C2"
"il sut comment poursuivre dans les pres les poulains a demi sauvages comment les approcher en secret les surprendre dun saut et les maintenir par force les par la fatigue","B2"
"le cheval arriva au galop et sauta pardessus la cloture","B2"
"comme ingenieur et inventeur leonard developpe des idees tres en avance sur son temps des prototypes davion dhelicoptere de sousmarin et meme dautomobile","C1"
"elle semplissait le coeur de ces lamentations melodieuses qui se trainaient a laccompagnement des contrebasses comme des cris de naufrages dans le tumulte dune tempete","C1"
"pour lutter contre les anglicismes la commission generale de terminologie et de neologie recommande des termes francais qui sont parfois peu usites","C1"
"ah oui exactement comme moi ","A2"
"cest un petit appartement sans beaucoup de confort mais pres du centreville","B1"
"cest le cas a nowra a louest de sidney ou notre envoyee speciale murielle paradon a pu rencontrer un couple de sexagenaires qui a trouve refuge dans sa voiture","B1"
"la decision finale sera prise lors de la prochaine conference a buenos aires","C1"
"nous avons voulu visiter le musee et nous avons du payer lentree","B1"
"elle moccupait sans cesse je formais mille projets jinventais mille moyens de conquete avec cette fatuite sans experience qui se croit sure du succes parce quelle na rien essaye","C2"
"le soir venu il faut rentrer en prenant le meme chemin que le matin","A2"
"les nominations presidentielles ont besoin de 51 voix pour etre approuvees par le senat","B2"
"jaime beaucoup lecole","A1"
"le respect legalite cest ce que veulent les jeunes","A2"
"je mettrai la tasse sur la table","A1"
"comme leurs enfants en somme auxquels ces jeunes seniors ressemblent furieusement","C1"
"la mechante femme ny retournera surement pas le demon partit bien vite et il se precipita dans le trou ou helas il retrouva la mechante femme","B1"
"on doit aider les petits pour y arriver","A2"
"ce comedien joua dans plusieurs pieces que mon frere eut ecrites","C2"
"je saute et vous naurez jamais les plans ","A2"
"et la en revanche ca pourrait me servir","A1"
"malheureusement sa conduite etait plutot noble et genereuse que tendre","B2"
"mais que fait jules ","A1"
"tantot une tendance lemporte tantot lautre mais jamais parmi tant darguments jamais ne se produit la question essentielle","C2"
"mon fils a de bonnes notes en francais cest sa matiere preferee","B1"
"sombre constat decidement qui devrait interpeller les pouvoirs publics en grande partie responsables de cet etat de fait quelle que soit la couleur politique des gouvernements successifs","C2"
"puis je me bagarrais avec daffy mon canard en peluche je machouillais mon os qui couine ou je chantais a runisson avec la radio de la voisine","C1"
"je ne sais pas si jai assez dargent pour vous accompagner","A2"
"dans les caraibes anglophones 25 des hommes et 50 des femmes sont deja obeses","C1"
"sa voiture rouge est tres rapide","A1"
"celleci etant plus foncee que chez les europeens blancs elle leur offre une protection naturelle contre le soleil car les uv pourtant tres intenses dans ce milieu desertique atteignent moins les couches profondes de lepiderme 50 ou plus pour une carnation claire 15 pour une peau noire","C1"
"lasile est le creuset terrible ou se forge lidentite du vagabond","C1"
"son reve en chassant lhistoire de lhistoire ellememe est daboutir a un frottement regulier sans frottement ni cahot qui sincarne dans la roue et la trajectoire circulaire leitmotiv et poncif de toutes les expositions universelles depuis la grande roue de ferris jsuquau gyrotron en passant par le tapis roulant circulaire de paris 1900 et le rocket ship de new york 1939","C2"
"illusion de lignoble qui attire tant detres","C1"
"il ne nest pas baigne il ne sest pas repose","A1"
"de nombreuses experiences serieuses importantes attestent que ces enfants bilingues sont nettement plus favorises pour un bon apprentissage des mathematiques et plus generalement pour les operations mentales fondees sur labstraction","C2"
"nous avons une grande maison avec un chien un poisson et deux chats","A1"
"les guerres linstabilite politique sont pour lessentiel a lorigine des famines et des situations de penurie qui regnent aujourdhui dans le monde precisait encore bertrand hervieu","C1"
"un samedi sur deux les etudiants de lecole de journalisme organisent des discussions dans le cafe internet du centre","B1"
"sattribuer des qualites quon ne possede pas","B1"
"si lindividualisme repose sur le culte de chacun pour soi lindividualisation correspond a une culture du choix chacun affirmant son autonomie sa capacite dorienter son action sans etre controle ou contraint","C1"
"je vois bien linteret de cet appareil mais je nen ai pas lusage","B1"
"oui cest pour combien de personnes ","A1"
"loutil de travail cest le telephone avec lequel on fait tout conseil vente suivi commercial mais surtout de la vente","B1"
"madame la baronne qui pesait environ trois cent cinquante livres sattirait par la une tres grande consideration et faisait les honneurs de la maison avec une dignite qui la rendait encore plus respectable","C1"
"le repas est servi sur une table resplendissante recouverte de bougies et de petits santons","B2"
"tu pourrais ranger ta chambre ca taiderait a les retrouver ","A2"
"le 7 mars 1815 les dames etaient de retour depuis lavantveille dun charmant petit voyage de milan elles se promenaient dans la belle allee de platanes recemment prolongee sur lextreme bord barque parut venant du cote de come et fit des signes singuliers","C1"
"ce netait pas le cas il y a cent ans et cest tres bien","A2"
"les textos louent ici le meme role quo les echanges epistolaires ils sont un moyen de se rememorer la passion","C1"
"mais la chute de neera tanden annonce les autres batailles plus rudes a venir au senat","B2"
"passionnee par lhistoire des civilisations disparues elle veut etre archeologue","C1"
"grace a une enseigante il a finalement commence a sinteresser a lecole","B1"
"il y a un an jai decide de ne plus manger de viande","A2"
"le comte me decouvrit dans lespece de retraite ou je metais refugie il vint a moi me prit par la main et me conduisit vers ellenore","C2"
"je viens daller consulter un medecin car je ne pouvais plus dormir","B1"
"le sens des textes qui se confond avec ces deux experiences apparait clairement comme inseparable du decalage pragmatique volontairement instaure entre loeuvre philosophique et le ridicule dune enonciation musicale","C2"
"ses soeurs furent tellement enthousiasmees de son projet elles lembrassaient avec une joie si bruyante quil prit a la main quelques diamants qui restaient encore a cacher et voulut partir surlechamp","C1"
"homeexchange la plateforme par laquelle la famille est passee a vu ses demandes dechanges de maison entre particuliers doubler cet ete par rapport a lannee derniere","B1"
"quil revienne sil lose ","B1"
"un anier son sceptre a la main menait en empereur romain deux coursiers a longues oreilles","B2"
"or internet et les reseaux sociaux mobilisent toute notre attention et ne permettent pas de trouver cette tranquillite desprit","C1"
"londres est different de paris","A1"
"la chasse est egalement liee a lexploitation forestiere le commerce du gibier offrant des possibilites lucratives","B2"
"je vais lui offrir un livre que jaime beaucoup kurt et le poisson tu connais","A2"
"jai vu christine et elle ma dit que tout va bien pour toi","A2"
"donc juste dans ma zone personnelle donc je fais la mise en place pour une centaine de clients ce soir","A2"
"il y a beaucoup de choses a faire a paris croismoi","A1"
"il veut leur faire une surprise","A2"
"si jai un accident mon coeur ou mon foie pourront etre utilises","B1"
"le slogan 100 de nos clients achetent nos produits est une tautologie","C2"
"pour voyager en siberie a venise autour du monde essuyer une tempete en atlantique ou reconstruire une societe sur une ile deserte il suffit que nous ouvrions un livre","C2"
"dans le cadre dune recherche en sociolinguistique urbaine sinteressant aux parlers de jeunes en parcours dinsertion sociale et professionnelle evoluant au sein de centres de formation nous nous sommes interrogees sur la construction et lheterogeneite des interactions dans le cadre de situations de communication donnees dont temoigne la diversite des corpus recueillis","C2"
"apres la chute de napoleon certains personnages puissants a milan firent assommer dans les rues le comte prina ancien ministre du roi ditalie et homme du premier merite","C1"
"je naime pas dessiner","A1"
"a 40 ans il est use","B2"
"jusqua ce recit exceptionnel quest migrations premier roman de laustralienne charlotte mcconaghy sur des vies a bout de souffle","C1"
"quel sport estce que vous faites ","A1"
"jai deux freres","A1"
"elle acheta une barque que fabrice la marquise et elle ornerent de leurs mains car on manquait dargent pour tout au milieu de letat de maison le plus splendide depuis sa disgrace le marquis del dongo avait redouble de faste aristocratique","C1"
"un garcon tombe du midi a paris avec laudace aimable dun aventurier et des le lendemain des histoires de femme une continuelle exploitation de la femme le scandale dun flagrant delit dont le quartier parlait encore puis la conquete brusque et inexplicable de mme hedouin qui lui avait apporte le bonheur des dames","C2"
"un bruit qui se produit dans lestomac quand on a faim","A2"
"un saison parfaite pour les sorcieres","A1"
"il est entre dans la mauvaise chambre et a surpris des inconnus","B1"
"cette deuxieme explication plus tardive semble avoir lavantage pour certains de retirer les amerindiens de lequation ce qui entache dautant sa credibilite","B2"
"quelquefois je cherchais a contraindre mon ennui je me refugiais dans une taciturnite profonde on prenait cette taciturnite pour du dedain","C2"
"bonne semaine et a bientot merci beaucoup lida ","A1"
"mais on peut aussi imaginer un robot allie ou compagnon voire amant","C2"
"cest un metier tres complet","A1"
"elle me raconta ce quelle avait souffert en essayant de seloigner de moi que de fois elle avait espere que je la decouvrirais malgre ses efforts comment le moindre bruit qui frappait ses oreilles lui paraissait annoncer mon arrivee quel trouble quelle joie quelle crainte elle avait ressentis en me revoyant par quelle defiance dellememe pour concilier le penchant de son coeur avec la prudence elle setait livree aux distractions du monde avait recherche la foule quelle fuyait auparavant","C2"
"alors apres on va bien distinguer dans les dettes les dettes publiques privees multilateralesvoila parce que de quelles dettes parleton ","B2"
"de la je contemplais ellenore elle me parut legerement changee elle etait plus pale que de coutume","C2"
"savoir exactement quelle sera la meteo quelles seront les soirees ou vous devrez etre habillee","B2"
"je trouve quune lecture comme ca aide beaucoup a apprendre a mieux prononcer a connaitre plus de vocabulaire et en plus cest tres amusant","B1"
"250 nouveaux talents seront sur le marche du travail dici la fin de lannee","B1"
"tu as entendu ce bruit ","A2"
"la communication numerique offre la possibilite de combler de nombreux besoins existentiels narcissiques et sociaux difficiles a satisfaire dans la vie reelle","B2"
"la motocyclette etait tres peu fiable a ses debuts","B2"
"selon les familles la soiree peut etre animee par des lectures de contes horrifiques ou de poeme evoquant halloween","B2"
"apres 13 ans lappareil articulatoire et phonatoire de lenfant se fige ce qui explique que les adultes ont tant de mal a apprendre les langues etrangeres","C2"
"jaimerais vous presenter un nouveau collegue jacques servat qui arrive de madrid ou il vient de passer cinq ans dans un grand groupe dameublement au poste de chef dequipe des commerciaux","B1"
"ceci dit il reste quentre lovule et le spermatozoide on observe des differences secondaires des plus interessantes la singularite essentielle de lovule cest quil est charge de materiaux destines a nourrir et a proteger lembryon il accumule des reserves aux depens desquelles le foetus edifiera ses tissus reserves qui sont non une substance vivante mais une matiere inerte il en resulte quil presente une forme massive spherique ou ellipsoidale et quil est relativement volumineux on sait quelles dimensions atteint loeuf de loiseau chez la femme lovule mesure 0 13 mm de diametre tandis que dans le sperme humain on trouve 60 000 spermatozoides par millimetre cube la masse du spermatozoide est extremement reduite il a une queue filiforme une petite tete allongee aucune substance etrangere ne lalourdit il est tout entier vie cette structure le voue a la mobilite au lieu que lovule ou se trouve engrange lavenir du foetus est un element fixe enferme dans lorganisme femelle ou suspendu dans un milieu exterieur il attend passivement la fecondation cest le gamete male qui va a sa recherche le spermatozoide est toujours une cellule nue lovule est selon les especes protege ou non par une membrane mais en tout cas des que le spermatozoide entre en contact avec lui il le bouscule le fait osciller et sinfiltre en lui le gamete male abandonne sa queue sa tete se gonfle et dun mouvement tournant gagne le noyau pendant ce temps loeuf forme aussitot une membrane qui le ferme aux autres spermatozoides","C2"
"peuxtu maider","A1"
"votre amitie me soutenait sans cette amitie je ne puis vivre","C2"
"cest un immeuble gris pas tres loin de lecole et de chez moi","A2"
"la visio attenuera sans doute lemotion des retrouvailles et la solennite des adieux","C1"
"il etait deja minuit et quart quand pierre est rentre chez lui","B1"
